id=828021865809641472	¿eres heterofobica o no?, no te entiendo amiguita. — La heterofobia no existe cariño  https://t.co/dEm6sXp8UJ	0
id=828021336391966720	Joder, que llega un punto en que alguien abre la boca para decir algo en favor del feminismo y lo matamos.	0
id=828021222189498369	"Independentista dice que cultura, historia y lengua de #Valencia y #Baleares es suya: ""porque también es nuestra"". #LaIndependenciaEnsRoba https://t.co/mLP1f38UDS"	0
id=828021138152423425	@Barandaand @lapaseata Los actores estos es que son todos unos fachas ...	1
id=828020402597330944	"el marica de ones cargo me dijo te voy a pegar un tiro   ""  2 semanas despues sigue en silencio y escondido """	1
id=828020302307287041	A ver si le dan un Goya al youtuber que se llevó la hostia por subnormal.	1
id=828019739532414976	@MrAlvatros25 @Edd33Martin ha hecho las dos subnormal	0
id=828019737829449728	@SabakJacare Ideas racistas, xenófobas, machistas... eso es lo que defiende Trump. Y lo siento pero todo no es respetable.Por eso lo comparo	0
id=828019711002738692	@Francis76440634 El Manchego Maricón debería tener esa sucia boca callada. Lo digo por su bien. Luego se esconde y con razón como las Ratas.	1
id=828019652349554689	"@AngelPtzuo Si un diutado del PP dijese que Wyoming, Évole o Ferreras ""Es una vergüenza"" lo tachariais de fascista para arriba... 😑"	0
id=828019541242413061	@Francis76440634 El día que Preescolar ataque a la Izquierda, ese día me haré maricón, o sea NUNCA. JAJAJA	0
id=828019202116218881	Eres lesbiana? — No https://t.co/5UtfZTWgQb	0
id=828018982041026560	Me siento profundamente subnormal empatizando tanto con mis propios personajes.	0
id=828018895596437504	@NoALaIdDeGenero @lionalvawest @amazon @POTUS FASCISTAS DE SHARIA CRISTIANA HASTA EL CRIMEN !!! https://t.co/JISNsSQTUz	0
id=828018771730259969	@7Josean7 @Zurine3 @MiGorrotxategi @RoberUriarte @MonederoJC los dos sois estupendas y @Zurine3 ha defendido el feminismo y la dignidad	0
id=828018707758739457	@pepone34 @barreracuevasfr dos horas estuve clavando yo la señalita en el suelo, mamona!!	0
id=828018695200980993	"Joven nigeriano podría ser deportado a su propia muerte. Suecia dice que no puede ""probar"" que es gay. Firma ya: https://t.co/hpIqFNTf0w"	0
id=828018692042682371	@FeelSpheal Me hice pasar por tia una vez en el lol y me llamaron feminazi, puta guarra, zorra y que tendria que estar fregando en la cocina	0
id=828018452157849600	Ghostt subnormal se nota a la legua que eres tú el ... — Mira como llora el puto bizco https://t.co/1NKEvvwn0q	1
id=828018419102527488	Un independentista (ergo facha) me llama «nacionalista» #OleTú https://t.co/CleIOU8aQr	0
id=828018098192121856	@coquegarcia @AlbertGuma @Rlvrlvrlv . Tuene usted, independentista, los santos cojones de llamarme «nacionalista», siendo yo de izquierdas	0
id=828018052943970314	@7Estebaan el tweet lo ha escrito el mas fascista @JavitoBoned	0
id=828018031003574272	No veo los #goya2017. Admiro a los actores normales, pero otros son millonarios subvencionados por todos los españoles...y presumen de rojos	0
id=828017960275103749	@Francis76440634 El Coletas es muy corto. Tiene en su mano embargar hasta los Calzones a Inda pero es demasiado Monguer.	1
id=828017863906693120	Y no crees que seas machista, homofobo, racista, etc? — Todos lo somos, desde luego, sobretodo por habernos... https://t.co/ODwO5NnvJD	0
id=828017718267871234	Tu a tu puta casa a lamerle el culo al otro retrasado lmao	1
id=828017573799350272	como hacer que una mujer hetero se vuelva bollera yahoo respuestas	0
id=828017423970398209	Karra Elejalde es también sodomita???? #goya2017	0
id=828016918791647232	El dictador me parece una película de 5 https://t.co/9GwEIx04aL en @tviso_es	0
id=828016615711182849	@quiquechust Conclusión: Er Benni era un cabrón facha que ayudó a Trum	1
id=828016604441088001	La peli de Trueba tampoco ha ganado ningún Goya por culpa del boicot de los fachas #goya2017	0
id=828016528935235586	@Lamismamente @SylvyAKo @polibueno691 @aeperio @albert_dmcat una andaluza orgullosa de ser española! Eres como si una negra fuera del KKKLan	1
id=828016483343163392	No creo que haya en el mundo alguien que me dé más asco y sea más subnormal que Dani Rovira.	1
id=828016392104452096	Ideas para congraciarse con los del #BoycotALosGoyas: Nombrar los premios con el callejero facha. Ej: Goya General Mola Mejor Guión Original	0
id=828016272441016320	@Wleeed48190095  y seguramente tengo el rabo más largo que tú moro mierdaaa!	1
id=828016180678033409	"@Carlospuli94 Desgraciadamente la afición ya no es lo prioritario; ahora lo son los televidentes, prioritariamente de China y donde sea..."	0
id=828016167298224128	Basta ya de levantar fronteras, dice el premiado al Mejor Documental. ¿Lo dirá en contra del secesionismo catalán o en contra de Trump?	0
id=828015421605371904	"Zozulia: ""Sólo quería ayudar al Rayo, yo no soy fascista"" https://t.co/WEobeRuHqI https://t.co/cU2w8L2o4c"	0
id=828015327481053185	Paz Vega va peinada como uno que estaba en mi clase del colegio que era monguer. #goya2017	0
id=828015228956839937	@FBarryX vente el sábado mamona	0
id=828015210736840704	Hostia el padre homófobo de Mauri	0
id=828015205288439808	Quede ofendida marica, ¿como va a decir eso?	0
id=828015116088143872	@Exojo @el_pais Fachas y ateos. Que Dios fue Catalán y creo el Paraíso entre Lérida y Tarragona. 😂😂😂	0
id=828014913629122560	Marico que risa con su tierrues JAJAJAJAJAJAJAJAJAJ	0
id=828014750042845184	@AnthonyDashESP  Fav si eres retrasado	1
id=828014677296893953	Mi campaña contra llamar a los comunistas fascistas está siendo un fracaso...	0
id=828014578676142085	@hothorchata que por culo me dio el subnormal este, es asqueroso😡😡😡😡😠😠😠😠	1
id=828014358198366209	Tio me estoy descojonandones que es subnormal ahora me entra la tos	0
id=828014236832059392	Dani Rovira siendo subnormal, quién se lo podía imaginar.	1
id=828014190480719873	"A quienes hacen boicot con la excusa del ""patriotismo"": solamente el 8% de los actores/actrices de este país pueden vivir del cine #Goya2017"	0
id=828014190094868480	Y la afición, fría, cuando no protestona. No me parece que, en el partido, sea de mucha ayuda cantar contra Tebas o que esto es una mierda.	0
id=828014090304024578	@KibaOcaso con los ojos rojos y gritando por un campo de batalla golpeando a gilipollas con otros gilipollas	0
id=828014017146937346	".@materazziRBB Esos ""jóvenes pacíficos"" que estaban en el Maidán, quemaron a 43 personas vivas en Odessa. Zozulya es uno de ellos, mongolo."	1
id=828013950046441472	Propósito social: Feminismo y más mujeres en el cine.  Lógica: Poner a un hombre con un símbolo de opresión a la mujer dando el mensaje.	0
id=828013731716136961	@FuggingBleb ¿y eso es ser racista?Eso es ser pobre pedazo subnormal. Y el dinero se lo lleva Morales haciendo un museo de 8 millones ahí.	1
id=828013592356102144	Y el premio al más dictador es: #goya2017  #GoyaParaFlorentino https://t.co/AbmyACyMoK	1
id=828013589801865219	"-Emo mongolo con gorra -Dice su edad con ""lvl"" -Bio de mongolo. - ""se patina guai en Sevilla"" - Dinosaur https://t.co/lUn8Ezdnpq"	1
id=828013503869046784	El alcalde de Boston desafía a los fascistas mientras otros como Elon Musk les susurran al oído  https://t.co/SLMgHigYJx	0
id=828013464757104642	"No sé cómo una mata a ti te pone esa mente tan loca; Cuando ella me lo hechó en la bebida esa… https://t.co/lYF4qUkIpx"	0
id=828013090356748288	@BroncesLOL con se vozarron, para que despues te pregunten si eres una chica. En tal caso seras una chica que fuma tabaco negro XDDDDD	0
id=828013065186729984	@JotDownSpain si eres un pirata y recibes un punto negro,  lo llevas mal...	0
id=828012992000360449	No hace falta ir a Ucrania para saber que Zozulya es un nazi, o que Poroshenko es un asesino y un golpista. Bocazas. https://t.co/PgRTYkehk6	1
id=828012878745702401	@elLoko_Returns ¿Esa es tu idea de patriotismo? Las empresas separatistas tb son minoría en la Cataluña, como los abducidos por #MafiaPujol https://t.co/JuF5CyIcHa	0
id=828012840757948420	@PinoHormail @FutbolResentido @juanma_rguez Perdonarle joder tuvo una infancia difícil, sus padres lo echaron de casa por retrasado	1
id=828012831647875072	@Alexzee616 @AnthonyDashESP  Que aparentare ser retrasado,pero tu a mi no me conoces bien fuera de este río de gentuza toxica.	1
id=828012790849863680	Juristas catalanes lanzan un manifiesto por el respeto a la ley en pleno desafío independentista https://t.co/8zKsghQRog	0
id=828012700986916866	"Rollo: ""El Oscar al mejor sonido es para... el ruido del helicóptero que hacía con la boca el pavo este de Loca Academia de Policía""."	0
id=828012670272028673	Los besaculos de gringo no se enteran de que los gringos adoran a Almodóvar y nuestros actores son como realeza allí.	0
id=828012642006601729	Si pudieran estos Fanáticos de UltraDerecha eliminarían todas las lenguas https://t.co/BIqgeFucxs https://t.co/wFw7sJOwo2	0
id=828012498871787521	Tengo tanta mierda en la cabeza, que la materia gris se está volviendo negra	0
id=828012464071655429	[SPOILER DE THE WALKING DEAD]... ¡¿PERO QUE COJONES LE PASA A ESTA NIÑA!? ESTA PUTAMENTE LOCA JODER!!! 😨😨😨😨 https://t.co/yuMgXCQnmH	0
id=828012448905052161	@db9cama5 que bien haces de maricon.................................. ¿por qué será? Homosexualidad egodistónica se llama tu problema mental	1
id=828012140665720833	@WillPro18 El chiste de los “maricones” es homófobo en cualquier contexto. Reírse de los accidentes laborales es rastrero. @AcLabEsp @BJK246	0
id=828012080762613760	#L6Neratrump Manipulando a tope en 5min:  1- No colgó 2- ¿Ultraderecha y supremacía blanca?   Está gente es insuperable.	0
id=828012036156223488	Cada vez que sale un guiri a recoger un Goya hablando de puta pena, muere un gatito #Goya2017	0
id=828011892912320512	"@pmanglano El Goya al mejor guión original es para ""Ellos siempre cruzan en rojo (Aunque son muy azules)"" de @PPopular https://t.co/M99kRzIgCY"	0
id=828011817855283201	@Anuski24158940 me estoy poniendo negra, lo voy a quitar, es asqueroso	0
id=828011208821313536	@simohayha1979 @roy_swan @20m @PartidoRepEs No creo que llamar fascista y vendido a Iñigo, hable bien de quien lo dice	0
id=828011065883639808	@Cujjjo Me dio por ahí nada mas, y aparte que en el mensaje se me citó MAMÓN 😁	0
id=828011047453917185	@Dri69 qué pesada con el crossfit, maricón :P	1
id=828011044345901058	"Pedro Sánchez asegura que ""nunca"" un socialista será su adversario https://t.co/WBrrVu4RoK. vía @periodicoaragon"	0
id=828010895687180288	@JuanitaAlba y la subnormal de la maleducada de Elettra no se ríe igual q la naranjita de los cojones o es una sensación mía????? no puedo!	1
id=828010868805865473	@0_Aredhel_0 MAMONA, FIJO QUE TE COJO EL MÓVIL Y ENCUENTRO DICK PICKS DE OTRAS 20.	1
id=828010842163658752	#goya2017 joder el director de orquesta quien es? El hombre de negro? 😎Ridículo eh!!!	0
id=828010614442303489	Eso lo acaba de decir mi Cari por wassap.  Capela maricón	0
id=828010186086440960	@Generaldepie_ se les debería caer la cara de vergüenza.Quien es Diego Alves para recriminar a la afición? Que se dedique a parar y a callar	0
id=828010178918412290	@65josetxu ¿Llamar dictador a Iglesias es sinónimo de votar al PP?	0
id=828010041512960000	@Aqui_laBlanqui nain. Alejo Sauras sigue igual que en Los Serrano el mamón.	0
id=828010004032716800	@xavicht Vega, cretino, que tenga usted mejor suerte de la que merecen su hipocresía y su sectarismo fascista	1
id=828009913981005826	"Estoy en una fiesta y acabo de ver un libro titulado ""The Religions"" y sólo me puedo imaginar los capítulos: los putos moros..."	1
id=828009716404060160	@galsuinda el vendedor de cupones era un gilipollas. No sólo los ciegos venden cupones. Ni todos los extranjeros son migrantes o refugiados.	1
id=828009699610071040	Después del desprecio por parte d las autoridades en general, no compareciendo a la fiesta del cine nacional, patriotismo parcial #goya2017	0
id=828009196293586944	"Trump es un fascista que quiere un muro #L6NIglesias Esto me recuerda al día que dijo ""La caída del Muro de Berlín fue una mala noticia"" https://t.co/gdUx2h6WCy"	0
id=828009050864500737	@Vulcano1982 pero si no sabe ni escribir el niñato...el haber si de su bio me ha dejado loca jajajaj	0
id=828008953925758977	Siempre me ha encantado como, para los fascistas patrios, el cine español es basura y el extranjero lo mejor. Cosas de la vida #Goya2017	0
id=828008922871119873	"Patriotismo es cuando el amor por tu propio pueblo es lo primero; nacionalismo, cuando el odio por los demás es lo primero. https://t.co/LfLyhZKNvT"	0
id=828008904240005120	Si es que soy una bollera malvada.	0
id=828008802846961666	Un vídeo chulo: poner metal al rojo sobre hielo https://t.co/9BEx8ypt0x	0
id=828008671955279873	Vicente Azpitarte, periodista y un poquito subnormal 😂😂😂😂😂😂😂 https://t.co/OyMigg74bp	1
id=828008544855285760	nena soy un basura pero un negro bendecido	0
id=828008478669160450	Hoy hay que llenar el Frigo de Alitas de pollo, cervezas, patriotismo y libertad porque mañana ES LA SUPERBOWL🏈🍔🥓🍻🇺🇸	0
id=828008083460911104	Aquí las únicas víctimas son un club llamado Valencia Club de Fútbol, su historia y su afición. Por favor, el resto, se abstengan.	0
id=828007230523977733	@Alexzee616 @AnthonyDashESP  Dios,desde el 2012 sigue siendo igual de subnormal. Y si,también soy uno.pero eh cambiado varias cosas.El no	1
id=828006907579351041	Un Estado kurdo en Siria, será tan fascista y títere como el de Kosovo https://t.co/mJd9j7XYk1	0
id=828006797394976768	#L6Niglesias Por una vez no estoy de acuerdo con @Pablo_Iglesias_ ,Donald Trump no parece un facista, es un fascista	1
id=828006780458385410	@Pablo_Iglesias_ llamando fascista a Trump, las cosas por su nombre  #l6niglesias	0
id=828006766503931904	"..y tú @willyvin , al que no piensa como tú hay que insultarle, no?. Por lo de ""facha"",""bocachancla"" y tal ....!!! @LosantosPosts"	0
id=828006680470249472	@Leonlec  feliz cumple leon , eres el mejor cubriendo a mis Aguilas y ya eres un consentido entre la afición Azulcrema!  ☺😊😘	0
id=828006671280697345	Sr Azpitarte es usted un demagogo y sobretodo un ignorante, venga usted si tiene valor y pongase en la grada mañana...acepte el reto https://t.co/IU7qOP6apH	1
id=828006181113307138	@Privateer_Drake Moby Dick, El cazador de barcos. El negro del Narcissus. Capitán de mar y guerra. La cacería. Mar cruel...Hay donde elegir.	0
id=828006125001908225	El domingo os estaré animando a muerte en el Arcangel. Dadle una alegría a la afición por favor @RodriRiosOfi @JuliCV7 @SergioAguza	0
id=828006043535998978	Pues aqui viendo como hacen el monguer en #vipdirecto  Lo poco salvable de esa casa Emma y Daniela	0
id=828006040679620608	@LosantosPosts @Pablo_Iglesias_ Tú sí que eres un mamarracho facha, y bocachancla también.	1
id=828005734713524227	"Carolina Punset del Partido UltraDerecha Ciudadanos ""Recuperar el Valenciano es emotivo pero poco útil para encontrar empleo"" https://t.co/BEjo4RysYb"	0
id=828005645848891393	@lmbarragan67 @XSalaimartin los del cancer son los democratas k kieren votar... los teoricos sanos son los fascistas k lo impiden.... ya ves	0
id=828005614009843714	Hay que ser patriota en lo referente al cine pero nada más, no me seáis fachas. #goya2017	0
id=828005239324286978	Pedro Sánchez asegura que «nunca» será adversario de un socialista https://t.co/9r7AyP5Yqm | #Españahoy	0
id=828005162207805443	Al portarse como delicuentes los izquierdistas gringos están haciendo quedar pésimo al partido Demócrata. Sin querer están ayudando a Trump.	1
id=828005116737380357	Una mierda de afición se merecen una mierda de equipo como el que tiene, seguit pasando que el club también se va a la mierda	1
id=828005095115747329	@alycia_heda @empiezoporuve me has hecho llorar con el vídeo putona	0
id=828005074865635329	#L6Niglesias @Pablo_Iglesias_ despreciando en directo así a @eduardoinda por no ser afín, demuestra el dictador totalitarista q lleva dentro	1
id=828004936046739456	@JoseSnow18 es que no lo eres, es decir, qué más da ser hetero, el problema está en ser retrasado xd	1
id=828004918686601216	@mendeleiev si? Joder me quedo más tranquilo. Me paso el día pensando en que deben pensar q soy retrasado. Q también...	0
id=828004762469670912	@jonviene poca hostia, no estoy muy católico	0
id=828004675202998272	He leído a un subnormal en el #BoicotALosGoya que decía que quería un cine español sin politizar, como el de Hollywood  ME PARTO LOS COJONES	0
id=828004312735440898	@publico_es pues nada a pegar navajazos a fascistas y nacis y que se jodan y se viene la policia pues ladrillazo y fuera. Justicia de España	1
id=828004158896795649	Loki llamando ''zorra llorona'' a la Viuda Negra es el punto más dark del universo Marvel.	0
id=828004019767562241	@poetscryforaby pero si tu solución o método de concienciación pasa por decir que si comes carne eres hipócrita por criticar a los nazis,	0
id=828003995075612672	LRT. Diego Brando es gay me cago en la puta.	1
id=828003983314808833	ONU: Los refugiados son personas forzadas a huir de sus países para escapar de la persecución, la guerra o la... https://t.co/POsgiaHc35	0
id=828003822194814976	@BernyAme  Puedes añadir: Facha, cuñao, racista, homofobo,etc Al neo-vocabulario de  los imbéciles e imbécilas @Danseker	0
id=828003509299707904	"Si yo entrego un Goya y el que lo gana no está en la gala, me invento otro nombre. Por mamón. No sé. Diría ""Luis Cuervas"", mismo."	0
id=828003371982475265	@poetscryforaby tu en cambio ridícula argumentación de que los que comen carne son hipócritas si critican a los nazis es una tontería grande	0
id=828003351379968000	@alegrotix me parto eh jaja es que vaya subnormal enserio, esta sobrevaloradisimo este actor.	1
id=828003340298682368	Os voy a deci una cosa. Nosotros como afición al carnaval nos merecemos un monumento. Manda cojones la que estamos tragando hoy ehhhhh	0
id=828003204176691200	@Adonias8bits eres un sinvergüenza. El OoT se pasa por afición un par de veces al año por lo menos.	0
id=828003179895910406	@juanma_rguez Y el Madrid se ha tragado la mierda. Lo digno, sería abandonar la competición. Y que se la regalen a la basura separatista.	1
id=828002911519125505	@rodrigoamirola el político y el organizativo, que son los fundamentales. Creo que en los de igualdad y ético no hay grandes diferencias.	0
id=828002888442118144	Valencia se hunde ya ni le apoya la afición !!  Esto pasa por vender el alma al diablo !!! Ánimo a todos los valenc… https://t.co/pEhgnZhScf	0
id=828002700994428929	vaya dos ascos de tipejas y a eso lo defienden? y aun llaman loca a aida?	1
id=828002668903792641	Los canis del 2000 y posteriores son aún más gilipollas que los anteriores.	1
id=828002656778063873	Que no le den ningún Goya a Trueba es también por el boicot de los fachas no?	0
id=828002553325580288	el último que le pegue a Andres es maricón #zamataouno	1
id=828002430159818754	@quiquechust Useasé soy Facha de costal viejo, ¿no?	0
id=828002381682053128	Esto son 2 salidas que les da igual chicha que limoná by Aida #Vipdirecto Continuamos para bingo con los comentarios homófobos	0
id=828002244192829442	"Ir en el bus y que un gilipollas suelte, cito textualmente: ""una cosa es ser homosexual y otra cosa es ser mariquita"", me explicáis??????"	0
id=828002230599086082	L@s fans FASCISTAS suelen ser bastante INCULTOS politic@s https://t.co/ovmbnHYkg7	0
id=828002192170815489	El lichi, culpable de la muerte de cientos de niños en India https://t.co/EXd4MRVw6Z vía @Planeta_Futuro	0
id=828002043562455040	@videsjavi No son nacionalsocialistas, son fachas xD	0
id=828001994422026241	Ni yo @KingsMiss ver a a alguno de esa chusma de vividores subvencionados rojomierdas me produce nauseas  #NoVeoLosGoya #BoicotALosGoya	1
id=828001855364091908	@LaikaOrbital @OficialJRivera @gildelatorre1 jajajajaja jajajajaja pero no comas pollo que te vuelves maricón	1
id=828001542741565440	"Para LOGSE Incorporated (Si pué ser en inglés) ""Free State of Jones"" ¡Indepes excluídos vaya a ser que me quieran dar de facha, oiga!"	0
id=828001373702733825	El lichi, culpable de la muerte de cientos de niños en India https://t.co/xW9Ow9Fh7j vía @Planeta_Futuro	0
id=828001275539234816	@valenciacf diciendo las mismas mentiras en las peñas y a la afición, con esta dirección estamos peor que nunca. Desastre. /2	0
id=828001101899296768	Es andaluz normalizado, como el catalán barcelonés o el batua vasco. Aumenta exponencialmente la vergüenza ajena.	0
id=828000930746474499	Mi único consuelo es que para hacer el subnormal, el malagueño Dani Rovira pone acento sevillano.	0
id=828000842607448064	@Azpitarte ahí facha ahí. Haciendo demagogia barata para que la borregada te sea más fiel.	1
id=828000786051452928	Hay que ser capullo...el puto cerdo facha éste. No te da vergüenza de ti mismo,CERDO? https://t.co/8XUUBjdHSf	1
id=828000735556202497	Puedes llamarme negro o gilipollas,  pero no me llames tarde para cenar.	0
id=828000593167908864	@JVilladelpratF1  te crees en serio que JL ha sufrido catalanofobia?	0
id=828000521797632000	Madre mía, hombre-tacones rojos-caminar difícil- No. No es un chiste de pueblo. Son los #Goya2017 #contandolosgoyas	0
id=828000467653373954	¿Son premios al cine o la igualdad de género? Por cosas como ésta la gente pasa de ir a ver cine español #GoyasGolfos #BoicotALosGoya https://t.co/c5SrDkj2nY	0
id=828000262589673473	Dani Rovira nos acaba de explicar el feminismo mientras hacía referencia a sus cojones. #Goya2017 #graciasDani	0
id=828000053017137152	Si odias a la selección española, no pasa nada, si odías la cultura española tampoco si odias al cine español eres un facha No entiendo nada	0
id=827999993717993473	Tanto reivindicar el #cineespañol y la #cultura y la presidenta es guiri..q será una eminencia pero no había españoles? #goya2017	0
id=827999902525431809	Por 'Crush' os referís a putas chonis?	1
id=827999842563665921	Una auténtica vergüenza q se impida la protesta pacífica d la @CN10_VCF y la afición contra los dirigentes del… https://t.co/znAnJYr3Af	0
id=827999781716901890	@RockEmAllSev Como si el ser una nazi de mierda no diera pie a atacarla por todos los costados.	1
id=827999768207097856	Dani Rovira también es sodomita??? #goya2017	0
id=827999745285165058	Yo soy un ministro o cargo político de este país y no iría ni de coña a los #Goya2017 Toda la puta gala poniéndome a caldo...	0
id=827999660795117569	Me estoy volviendo loca con el maldito post del blog... nunca me había costado tanto XD espero tenerlo listo mañana...	0
id=827999650389049344	@joseleatleti por desgracia aún no entregan Goyas por el simple hecho de ser subnormal. Deberían empezar	1
id=827999602167148549	Se puede ser subnormal y ya, pero ser subnormal y del Real Madrid ya es pasarse xD	1
id=827999030789668864	Hoy se me ha llamado...  Blánco de mierda Racista Facha Puto nazi... Etc Por no dejar q se cuele un negro Mantero en torno @CercaniasMadrid	1
id=827998934178131968	¿racista? ¿Dónde ves tú racismo pedazo de mierda putrefacta? @NandoDanconia https://t.co/5Oym1JQ5ZJ	1
id=827998850770141185	Así como habla la guiri, así hablo yo cuando son fallas.	0
id=827998850354917377	@AngelBlanco_M @JosPastr Si rechazar dictadores como Franco o Maduro es ser perroflauta entonces lo soy. Da igual izquierda o derecha.	0
id=827998800732110848	Independentista Rajoy https://t.co/FpQqNGJpVL vía @ARAopinio	0
id=827998755366588416	Lis fachas ignorantes seguiran diciendo que son unos subvencionados. No los sacas de ahi. Animalitos #Goya2017	1
id=827998733174464513	Periodista estadounidense: Nuestro gobierno nos sacrifica por los fascistas de #Ucrania  https://t.co/EyyePJ1X72	0
id=827998506048700417	Cosas que pueden pasar en @BoyberryMadrid: que un actor porno gay americano te coma el culo. xD https://t.co/EtG0zZOGZr	0
id=827998408740859905	El otro Dia una mujer sin billete me llamó facha machista por no dejarla colarse el torno en nuevos ministerio @CercaniasMadrid	0
id=827998242994606080	@Eloy99_bmx yo soy una mujer con polla, con pelo en pecho y lesbiana, si a las lesbianas no les gusto es que son unas transfobas	0
id=827998190737747969	Ahora es cuando me vuelvo loca es decir ¿qué cojones me pasaba para no haberla visto antes?	0
id=827998179010437120	Os resumo los #goya2017 antes de que terminen: queremos más dinero y qué malos son los fachas.	0
id=827997938035130369	No me faltaba a mi otra cosa que rayarme por ese subnormal	1
id=827997828865744898	@elhmelizee sigue sin estar bien utilizado el decir maricón en tu frase	0
id=827997803729268736	Embajadores,su santidad el Papa #goya2017 Homenaje a Loca Academia de Policía	0
id=827997716294819840	@pabloharour es muy muy de fachas que te guste tu país, España	0
id=827997633012723714	Amenábar recomienda a Rajoy ver 'El gran dictador' https://t.co/osbvWTzvd2 #goya2017	0
id=827997593871474688	Aquí no hay más imbécil que tú,rojo de mierda VIVA FRANCO Y ARRIBA ESPAÑA!!!	1
id=827997564653928448	@MarcosCarou @Azpitarte la cara de facha biencomido le delata. Pobre diablo al servicio del régimen (que no dieta)	0
id=827997510006345729	Recuerdo cuando se decía que Emery era Dios por quedar 3º sin Villa, Silva y Mata… el Cholo lo hizo con Siqueira y Mario Suárez. Increíble.	0
id=827997488732848130	España debe ser la única dictadura del mundo en la que el dictador le paga una gala a los opositores para que lo insulten todos los años.	0
id=827997372147974144	Rovira ha estado al lado del Ministro y no le ha llamado facha	0
id=827997342561349636	"@CastigadorAstur @LOrlandoVargas @lunagalla Usted conoce lo de ""tener los huevos negros"", ¿verdad? (Con perdón)"	0
id=827997305492103169	No sé cómo está gente se hace llamar periodistas y ganan dinero por hacer el ridiculo públicamente todos los días. Menudo subnormal.	1
id=827997243798089728	@MarinaCL32 @rubia50tdq @DeellSur cuánto mongolo hay suelto jajjajaja	0
id=827997193302863872	VIDEO | La afición explota ante otro ridículo del VCF https://t.co/LNAMbmyYFr https://t.co/piiR58mKwr	0
id=827997178417160193	Ahora mismo me acaban de llamar racista por impedir que un negro Mantero sin papeles se cuele tras de mi en Chamartín @CercaniasMadrid	0
id=827997079641395200	El régimen fascista de Kiev bombardea a los civiles en Donbass https://t.co/xPzfg8zpWg vía @forotribunal	0
id=827997070657208320	ES LO QUE TIENE SER UN PUTO RETRASADO ... QUE ERES RETRASADO E IMBECIL PROFUNDO https://t.co/qif9gMY29t	1
id=827996803169656832	39 dice, pero parece que lleve más que el hilo negro.... Felicidades Jose, son los primeros 39!!😘 https://t.co/mH2zS33lJW	0
id=827996723704430592	Esto es un calvo que le dice a un jorobado:-¿Que llevas en esa mochila? - Tu peine cabron	0
id=827996478467620864	@Ppsocs vete a ver La Bella y la bestia anda maricón gangoso	1
id=827996344111480833	Yo: Me suena este chico. Padre: Es maricón. Yo: También es camarero. Conozco muchos camareros. Padre: Y muchos maricones.	1
id=827996335517335552	"@ESChocopon Qué tiene que ver eso con ser ""maricón""? xd"	0
id=827995844033052672	@DJR3BO @danielftjusten @guardiacivil @javirm1993 @cristobalsoria tu eres subnormal independientemente del equipo q seas. Insuperable	1
id=827995826022645761	Chupito cada vez que los rojeras de los Goyas digan 'Trump'	0
id=827995805025984512	"@KRLS  Asocias la palabra ""inútil"" con catalán? 😂😂, Lo  despiden por ser malísimo, no por ser catalán"	0
id=827995620828917761	Métete con tu equipo de mierda, puto subnormal @JuanJGG7 @valenciacf @SDEibar	1
